artist,song,explicit,year,popularity,danceability,genre,duration_min
Avicii,Without You (feat. Sandro Cavazza),True,2017,77,0.662,pop,3.0278666666666667
Clean Bandit,Symphony (feat. Zara Larsson),False,2017,0,0.718,pop,3.5811
Katy Perry,Chained To The Rhythm,False,2017,69,0.562,pop,3.9622166666666665
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),False,2016,57,0.807,set(),2.4040666666666666
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",True,2017,79,0.893,hip hop,3.72355
Migos,T-Shirt,True,2017,64,0.865,hip hop,4.040116666666667
OneRepublic,Rich Love (with Seeb),False,2017,64,0.401,pop,3.3542666666666667
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,True,2017,61,0.703,rock,3.2268833333333333
Macklemore,Glorious (feat. Skylar Grey),True,2017,74,0.731,hip hop,3.6742333333333335
Hayden James,NUMB,True,2019,47,0.617,pop,3.6216
Liam Payne,Strip That Down,False,2017,1,0.869,pop,3.4083666666666668
Drake,Passionfruit,True,2017,0,0.809,hip hop,4.982333333333333
Justin Bieber,Friends (with BloodPop®),False,2017,0,0.744,pop,3.157766666666667
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",False,2016,0,0.735,pop,4.086666666666667
Alessia Cara,Scars To Your Beautiful,False,2016,76,0.319,pop,3.8371
2 Chainz,It's A Vibe,True,2017,71,0.822,hip hop,3.5033333333333334
Starley,Call on Me - Ryan Riback Remix,False,2016,48,0.67,pop,3.7006666666666668
AJR,Weak,False,2017,0,0.673,rock,3.3526666666666665
Lana Del Rey,Lust for Life (with The Weeknd),False,2017,0,0.499,pop,4.400183333333334
CNCO,Reggaetón Lento (Remix),False,2017,0,0.623,pop,3.1464333333333334
The Vamps,Middle Of The Night,False,2017,61,0.588,pop,2.91
The Weeknd,I Feel It Coming,False,2016,78,0.773,pop,4.486433333333333
The Chainsmokers,Paris,False,2017,73,0.653,pop,3.6917666666666666
Big Sean,Bounce Back,True,2017,71,0.78,hip hop,3.706
Shawn Mendes,Mercy,False,2017,0,0.561,pop,3.4788833333333335
Avicii,Lonely Together (feat. Rita Ora),False,2017,53,0.655,pop,3.0302
Cheat Codes,No Promises (feat. Demi Lovato),False,2017,68,0.741,pop,3.72505
Bruno Mars,24K Magic,False,2016,78,0.818,pop,3.766383333333333
Lorde,Homemade Dynamite - REMIX,True,2017,8,0.781,pop,3.5709
Kygo,It Ain't Me (with Selena Gomez),False,2017,75,0.64,pop,3.679666666666667
Drake,God's Plan,True,2018,81,0.754,hip hop,3.3162166666666666
Post Malone,rockstar (feat. 21 Savage),True,2018,83,0.585,hip hop,3.6357666666666666
Offset,Ric Flair Drip (with Metro Boomin),True,2017,80,0.88,hip hop,2.88
G-Eazy,Him & I (with Halsey),True,2017,75,0.589,hip hop,4.4811
Dynoro,In My Mind,False,2018,78,0.694,pop,3.076
Juice WRLD,Lucid Dreams,True,2018,84,0.511,hip hop,3.99725
Zedd,The Middle,False,2018,80,0.753,hip hop,3.078866666666667
Marshmello,FRIENDS,True,2018,78,0.626,pop,3.377
Cardi B,I Like It,True,2018,79,0.816,hip hop,4.223166666666667
XXXTENTACION,Moonlight,True,2018,82,0.921,hip hop,2.2515
Ariana Grande,no tears left to cry,False,2018,77,0.699,pop,3.432
Sheck Wes,Mo Bamba,True,2018,77,0.729,hip hop,3.0651
Calvin Harris,One Kiss (with Dua Lipa),False,2018,81,0.791,hip hop,3.580766666666667
Tyga,Taste (feat. Offset),True,2018,73,0.884,hip hop,3.88265
Travis Scott,SICKO MODE,True,2018,81,0.834,hip hop,5.213666666666667
Imagine Dragons,Natural,False,2018,80,0.704,rock,3.157766666666667
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",True,2018,76,0.842,hip hop,3.5416666666666665
Marshmello,Spotlight,False,2018,71,0.546,pop,2.96
The Weeknd,Pray For Me (with Kendrick Lamar),True,2018,69,0.735,pop,3.524
Billie Eilish,lovely (with Khalid),False,2018,86,0.351,pop,3.3364166666666666
Migos,Walk It Talk It,True,2018,75,0.907,hip hop,4.60245
Clean Bandit,Solo (feat. Demi Lovato),False,2018,71,0.737,pop,3.7108833333333333
Drake,Nonstop,True,2018,77,0.912,hip hop,3.9769
6ix9ine,FEFE,True,2018,42,0.931,hip hop,2.990066666666667
The Weeknd,Call Out My Name,False,2018,80,0.461,pop,3.806216666666667
Nio Garcia,Te Boté - Remix,True,2018,76,0.903,latin,6.965333333333334
Migos,MotorSport,True,2018,72,0.904,hip hop,5.051266666666667
Nicky Jam,X,False,2019,74,0.594,latin,2.8809
XXXTENTACION,SAD!,True,2018,82,0.74,hip hop,2.77675
Becky G,Sin Pijama,False,2018,69,0.791,pop,3.1426666666666665
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",False,2017,71,0.653,hip hop,3.3800666666666666
6ix9ine,GUMMO,True,2018,63,0.66,hip hop,2.6273833333333334
Jax Jones,Breathe,False,2017,58,0.722,hip hop,3.4604833333333334
The Chainsmokers,Sick Boy,False,2018,69,0.663,pop,3.22
Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",True,2018,71,0.645,hip hop,3.8278333333333334
Rich The Kid,Plug Walk,True,2018,72,0.876,hip hop,2.9204833333333333
Kendrick Lamar,All The Stars (with SZA),True,2018,80,0.698,hip hop,3.8697666666666666
Logic,Everyday,True,2018,69,0.667,hip hop,3.4124333333333334
Jason Derulo,Tip Toe (feat. French Montana),False,2017,64,0.845,hip hop,3.12535
Ariana Grande,God is a woman,True,2018,78,0.602,pop,3.2924333333333333
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,True,2018,66,0.713,hip hop,5.538333333333333
EO,German,False,2018,67,0.862,set(),2.8470833333333334
Dennis Lloyd,Nevermind,False,2017,74,0.6,pop,2.61
girl in red,we fell in love in october,False,2018,82,0.566,pop,3.0692166666666667
Selena Gomez,Wolves,False,2017,78,0.724,pop,3.2998833333333333
Tiësto,Jackie Chan,True,2018,72,0.747,pop,3.5959833333333333
Tom Walker,Leave a Light On,False,2017,70,0.586,rock,3.0977166666666665
Sofía Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",False,2018,65,0.792,pop,3.3587666666666665
Marshmello,Silence,False,2017,80,0.52,pop,3.0137
5 Seconds of Summer,Youngblood,False,2018,69,0.596,pop,3.3902833333333335
Loud Luxury,Body (feat. brando),False,2017,0,0.752,pop,2.720266666666667
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),False,2018,62,0.541,pop,4.090883333333333
NF,Let You Down,False,2017,79,0.662,hip hop,3.5353333333333334
XXXTENTACION,changes,False,2018,79,0.669,hip hop,2.031433333333333
Maluma,Corazón (feat. Nego do Borel),False,2018,69,0.722,latin,3.078666666666667
Cardi B,Bodak Yellow,True,2018,72,0.926,hip hop,3.7285333333333335
Lil Baby,Yes Indeed,True,2018,79,0.963,hip hop,2.3712166666666668
Jonas Blue,Rise,False,2018,70,0.687,pop,3.2401166666666668
David Guetta,Flames,False,2018,59,0.631,hip hop,3.244666666666667
Ozuna,Vaina Loca,False,2018,72,0.754,latin,2.93555
Charlie Puth,How Long,False,2018,72,0.845,pop,3.34755
Post Malone,Better Now,True,2018,80,0.68,hip hop,3.854433333333333
BlocBoy JB,Look Alive (feat. Drake),True,2018,73,0.922,hip hop,3.02105
Eminem,River (feat. Ed Sheeran),True,2017,72,0.748,hip hop,3.68355
Marshmello,Happier,False,2018,82,0.687,pop,3.571483333333333
Dean Lewis,Be Alright,True,2018,79,0.553,pop,3.272883333333333
Charlie Puth,Done for Me (feat. Kehlani),False,2018,67,0.856,pop,3.0082166666666668
Migos,Stir Fry,True,2018,72,0.817,hip hop,3.171466666666667
YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",True,2018,68,0.745,hip hop,3.954
Drake,In My Feelings,True,2018,75,0.835,hip hop,3.6320833333333336
B Young,Jumanji,False,2018,60,0.791,hip hop,2.885883333333333
Charlie Puth,The Way I Am,False,2018,64,0.755,pop,3.1013333333333333
Reik,Me Niego (feat. Ozuna & Wisin),False,2018,1,0.777,pop,3.6942166666666667
benny blanco,Eastside (with Halsey & Khalid),False,2018,75,0.56,hip hop,2.89665
Luis Fonsi,Échame La Culpa,False,2017,62,0.733,pop,2.8953333333333333
MK,17,False,2017,65,0.703,pop,3.2748166666666667
Rita Ora,Anywhere,False,2017,63,0.628,hip hop,3.5844
Banx & Ranx,Answerphone (feat. Yxng Bane),False,2018,56,0.671,Dance/Electronic,3.182
Ella Mai,Trip,False,2018,72,0.477,hip hop,3.56655
Daddy Yankee,Dura,False,2018,71,0.783,latin,3.3413333333333335
DJ Khaled,No Brainer,True,2018,67,0.552,hip hop,4.333333333333333
Anne-Marie,2002,False,2018,80,0.697,pop,3.116433333333333
Bruno Mars,Finesse - Remix; feat. Cardi B,False,2017,74,0.704,pop,3.6214666666666666
FINNEAS,Let's Fall in Love for the Night,True,2018,71,0.737,rock,3.1724666666666668
Hugh Jackman,The Greatest Show,False,2017,72,0.417,easy listening,5.0357666666666665
Halsey,Bad At Love,False,2017,72,0.675,pop,3.021316666666667
Drake,I'm Upset,True,2018,68,0.899,hip hop,3.5744333333333334
Camila Cabello,Never Be the Same,False,2018,74,0.637,pop,3.7828833333333334
M.O,Bad Vibe,False,2018,54,0.813,pop,3.570883333333333
Dua Lipa,IDGAF,True,2017,78,0.836,pop,3.632433333333333
Cashmere Cat,Miss You (with Major Lazer & Tory Lanez),False,2018,56,0.747,pop,3.10385
Bazzi,Mine,True,2018,75,0.71,pop,2.1844
Lil Dicky,Freaky Friday (feat. Chris Brown),True,2018,70,0.755,hip hop,3.610516666666667
Lauv,I Like Me Better,False,2018,81,0.752,pop,3.2906
The Chainsmokers,This Feeling,False,2018,73,0.575,pop,3.2991
Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,True,2018,73,0.851,pop,3.92575
Khalid,Love Lies (with Normani),False,2018,73,0.708,pop,3.3617833333333333
Drake,Nice For What,True,2018,77,0.585,hip hop,3.5124333333333335
Kendrick Lamar,LOVE. FEAT. ZACARI.,True,2017,80,0.8,hip hop,3.5566666666666666
Post Malone,Psycho (feat. Ty Dolla $ign),True,2018,77,0.75,hip hop,3.6906666666666665
Lil Nas X,Old Town Road - Remix,False,2019,79,0.878,hip hop,2.617766666666667
Billie Eilish,bad guy,False,2019,83,0.701,pop,3.234783333333333
Shawn Mendes,Señorita,False,2019,78,0.759,pop,3.1799833333333334
Ariana Grande,7 rings,True,2019,83,0.778,pop,2.9771
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,False,2019,79,0.755,hip hop,2.626
Gesaffelstein,Lost in the Fire (feat. The Weeknd),True,2019,84,0.658,Dance/Electronic,3.3682166666666666
Halsey,Without Me,True,2018,77,0.752,pop,3.361
Regard,Ride It,False,2019,81,0.88,pop,2.62675
Lady Gaga,Shallow,False,2018,82,0.572,pop,3.59555
Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),False,2018,79,0.601,pop,3.624433333333333
Lewis Capaldi,Someone You Loved,False,2019,84,0.501,pop,3.036
Jax Jones,All Day And Night,False,2019,60,0.585,hip hop,2.8217166666666667
Mustard,Pure Water (with Migos),True,2019,75,0.682,hip hop,3.2078333333333333
NLE Choppa,Shotta Flow (feat. Blueface) [Remix],True,2019,0,0.894,hip hop,2.94385
Kodak Black,ZEZE (feat. Travis Scott & Offset),True,2018,77,0.861,hip hop,3.81265
Daddy Yankee,Con Calma,False,2019,79,0.737,latin,3.2204333333333333
Alec Benjamin,Let Me Down Slowly,False,2018,82,0.652,rock,2.82255
BLACKPINK,Kill This Love,False,2019,1,0.738,pop,3.1508666666666665
Offset,Clout (feat. Cardi B),True,2019,68,0.919,hip hop,3.43005
MEDUZA,Piece Of Your Heart,False,2019,75,0.677,pop,2.54855
Ed Sheeran,Antisocial (with Travis Scott),False,2019,63,0.716,pop,2.6957666666666666
Travis Scott,SICKO MODE,True,2018,81,0.834,hip hop,5.213666666666667
Mabel,Mad Love,False,2019,0,0.631,pop,2.830216666666667
Lana Del Rey,Doin' Time,True,2019,80,0.641,pop,3.369866666666667
DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",True,2019,70,0.842,hip hop,3.5416666666666665
A Boogie Wit da Hoodie,Look Back at It,True,2018,73,0.791,hip hop,2.9908166666666665
Saweetie,My Type,True,2019,71,0.899,hip hop,2.1074333333333333
Lil Tecca,Ransom,True,2019,78,0.745,hip hop,2.187333333333333
Russ Millions,Keisha & Becky - Remix,True,2019,69,0.863,pop,4.2151
Billie Eilish,lovely (with Khalid),False,2018,86,0.351,pop,3.3364166666666666
Mabel,Don't Call Me Up,False,2019,77,0.674,pop,2.974666666666667
Lil Nas X,Old Town Road,False,2019,76,0.907,hip hop,1.8833333333333333
Meek Mill,Going Bad (feat. Drake),True,2018,78,0.889,hip hop,3.0087
Post Malone,Wow.,True,2019,79,0.829,hip hop,2.4924333333333335
Doja Cat,Juicy,True,2019,57,0.786,pop,3.3722166666666666
A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),True,2018,75,0.581,hip hop,3.1581
iann dior,emotions,False,2019,72,0.63,hip hop,2.1868833333333333
Paulo Londra,Adan y Eva,False,2019,72,0.767,hip hop,4.28285
Drake,Money In The Grave (Drake ft. Rick Ross),True,2019,76,0.831,hip hop,3.423766666666667
Lil Nas X,Panini,False,2019,71,0.703,hip hop,1.9148833333333333
Bad Bunny,MIA (feat. Drake),False,2018,77,0.817,latin,3.5061166666666668
Polo G,Pop Out (feat. Lil Tjay),True,2019,78,0.772,hip hop,2.776
Juice WRLD,Robbery,True,2019,53,0.685,hip hop,4.0008333333333335
21 Savage,a lot,True,2018,78,0.837,hip hop,4.8104
Young Thug,The London (feat. J. Cole & Travis Scott),True,2019,69,0.796,hip hop,3.3351
Anuel AA,China,False,2019,76,0.786,latin,5.028566666666666
Camila Cabello,Liar,False,2019,65,0.74,pop,3.450633333333333
Flipp Dinero,Leave Me Alone,True,2019,69,0.792,hip hop,3.2606166666666665
Cardi B,Money,True,2018,73,0.95,hip hop,3.0587833333333334
Ariana Grande,"break up with your girlfriend, i'm bored",True,2019,76,0.726,pop,3.174
Dave,Location (feat. Burna Boy),True,2019,78,0.812,hip hop,4.02155
Ava Max,Sweet but Psycho,False,2018,7,0.719,pop,3.1239333333333335
Dua Lipa,Don't Start Now,False,2019,79,0.794,pop,3.0548333333333333
Young T & Bugsey,Strike a Pose (feat. Aitch),True,2019,61,0.531,hip hop,3.57005
Calvin Harris,Giant (with Rag'n'Bone Man),False,2019,73,0.807,hip hop,3.819733333333333
Ed Sheeran,Take Me Back to London (feat. Stormzy),True,2019,66,0.885,pop,3.1622166666666667
Cardi B,Please Me,True,2019,73,0.747,hip hop,3.34815
Stormzy,Vossi Bop,True,2019,64,0.682,hip hop,3.2711
Tones And I,Dance Monkey,False,2019,78,0.824,pop,3.4906333333333333
Ariana Grande,boyfriend (with Social House),True,2019,77,0.4,pop,3.101766666666667
Bad Bunny,Callaita,True,2019,81,0.61,latin,4.17555
Ava Max,So Am I,False,2019,4,0.682,pop,3.0504333333333333
Pedro Capó,Calma - Remix,False,2018,74,0.826,pop,3.97
J. Cole,MIDDLE CHILD,True,2019,80,0.837,hip hop,3.5598833333333335
Lunay,Soltera - Remix,False,2019,70,0.795,pop,4.4347666666666665
Khalid,Better,False,2018,70,0.442,pop,3.8235333333333332
Blueface,Thotiana,True,2018,1,0.906,hip hop,2.1544
DaBaby,Suge,True,2019,72,0.876,hip hop,2.722
AJ Tracey,Ladbroke Grove,False,2019,69,0.903,hip hop,3.1756166666666665
Billie Eilish,bury a friend,False,2019,75,0.905,pop,3.21905
BTS,Boy With Luv (feat. Halsey),False,2019,35,0.645,pop,3.82955
Wiley,Boasty (feat. Idris Elba),True,2019,64,0.887,hip hop,2.9530833333333333
Jonas Brothers,Only Human,False,2019,71,0.795,pop,3.05
5 Seconds of Summer,Easier,False,2019,1,0.505,pop,2.6248666666666667
Avicii,SOS (feat. Aloe Blacc),False,2019,71,0.802,pop,2.620033333333333
"Tyler, The Creator",EARFQUAKE,True,2019,80,0.554,hip hop,3.1677666666666666
Ashley O,On A Roll,False,2019,57,0.736,set(),2.574116666666667
Dominic Fike,3 Nights,False,2018,78,0.815,rock,2.9611
Sigala,Wish You Well,False,2019,64,0.669,pop,3.42755
Megan Thee Stallion,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),True,2019,69,0.872,hip hop,3.3237833333333335
Anuel AA,Secreto,False,2019,75,0.807,latin,4.3133333333333335
Sam Feldt,Post Malone (feat. RANI),False,2019,69,0.59,pop,2.9074
Kehlani,Nights Like This (feat. Ty Dolla $ign),True,2019,74,0.61,hip hop,3.3631166666666665
Sech,Otro Trago,True,2019,71,0.746,latin,3.76555
Post Malone,Better Now,True,2018,80,0.68,hip hop,3.854433333333333
Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),True,2019,64,0.746,pop,3.4364333333333335
Lauv,i'm so tired...,False,2019,2,0.599,pop,2.7097
iann dior,gone girl,True,2019,69,0.677,hip hop,2.276133333333333
Panic! At The Disco,High Hopes,False,2018,80,0.579,rock,3.1824333333333334
Marshmello,One Thing Right,False,2019,73,0.659,pop,3.0303833333333334
Sam Smith,How Do You Sleep?,False,2019,73,0.477,pop,3.3700666666666668
NSG,Options,True,2020,57,0.836,World/Traditional,4.00135
Normani,Motivation,False,2019,71,0.599,pop,3.2306166666666667
Joel Corry,Sorry,False,2019,63,0.744,pop,3.144
Post Malone,Goodbyes (Feat. Young Thug),True,2019,1,0.58,hip hop,2.916
Jonas Brothers,Sucker,False,2019,79,0.842,pop,3.0171
Taylor Swift,Cruel Summer,False,2019,78,0.552,pop,2.9737666666666667
Blanco Brown,The Git Up,False,2019,69,0.847,hip hop,3.3432166666666667
Sam Smith,Dancing With A Stranger (with Normani),False,2019,75,0.741,pop,2.8504833333333335
Post Malone,Circles,False,2019,85,0.695,hip hop,3.588
